OrderID,OrderDate,CustomerID,ProductID,Quantity,Discount,UnitPrice,CostPrice,SalesAmount,Profit,Region,OrderStatus
ORD06193,2025-04-02,CUST0766,P0166,1,0.15,47059.67,34982.34,40000.72,5018.38,South,Completed
ORD00543,2025-04-02,CUST0504,P0134,2,0.1,34117.69,25387.96,61411.84,10635.92,South,Completed
ORD05124,2025-04-02,CUST0449,P0150,1,0.2,53462.03,36715.83,42769.62,6053.79,North,Completed
ORD05544,2025-04-02,CUST0127,P0031,3,0.0,12553.48,9544.5,37660.44,9026.94,North,Completed
ORD01575,2025-04-02,CUST0524,P0136,3,0.05,3029.54,2200.52,8634.19,2032.63,East,Completed
ORD07322,2025-04-02,CUST0583,P0112,1,0.15,20043.19,13117.75,17036.71,3918.96,North,Completed
ORD04274,2025-04-02,CUST0187,P0055,1,0.0,6422.29,4812.56,6422.29,1609.73,North,Completed
ORD05424,2025-04-02,CUST0675,P0100,1,0.15,36262.87,22462.27,30823.44,8361.17,North,Completed
ORD07451,2025-04-02,CUST0239,P0153,4,0.0,318.53,240.18,1274.12,313.4,East,Completed
ORD01206,2025-04-02,CUST0845,P0163,3,0.05,3768.33,3060.43,10739.74,1558.45,West,Completed
ORD05775,2025-04-02,CUST0416,P0168,3,0.0,1780.85,1042.33,5342.55,2215.56,South,Completed
ORD02996,2025-04-02,CUST0057,P0017,2,0.1,17284.69,10596.05,31112.44,9920.34,West,Completed
ORD09739,2025-04-02,CUST0579,P0033,1,0.05,54569.41,31985.14,51840.94,19855.8,North,Completed
ORD08187,2025-04-02,CUST0744,P0074,1,0.05,40981.75,23771.65,38932.66,15161.01,North,Completed
ORD00651,2025-04-02,CUST0508,P0186,4,0.0,36288.91,28203.52,145155.64,32341.56,West,Completed
ORD00892,2025-04-03,CUST0049,P0188,3,0.1,5272.37,3130.49,14235.4,4843.93,North,Completed
ORD01247,2025-04-03,CUST0039,P0123,1,0.0,77212.89,61788.48,77212.89,15424.41,East,Completed
ORD05503,2025-04-03,CUST0017,P0046,2,0.1,61902.8,37121.36,111425.04,37182.32,South,Completed
ORD02077,2025-04-03,CUST0939,P0129,3,0.05,43850.97,27932.89,124975.26,41176.59,North,Completed
ORD09484,2025-04-03,CUST0464,P0026,1,0.05,53440.86,40308.66,50768.82,10460.16,East,Completed
ORD05502,2025-04-03,CUST0474,P0086,2,0.15,519.82,398.56,883.69,86.57,North,Completed
ORD03049,2025-04-03,CUST0268,P0178,2,0.1,4042.35,3098.18,7276.23,1079.87,North,Completed
ORD00218,2025-04-03,CUST0357,P0184,2,0.0,20719.38,13335.4,41438.76,14767.96,North,Completed
ORD09250,2025-04-03,CUST0649,P0147,1,0.05,22737.01,13458.16,21600.16,8142.0,East,Completed
ORD08181,2025-04-03,CUST0110,P0183,5,0.15,66902.29,49511.88,284334.73,36775.33,West,Completed
ORD01671,2025-04-03,CUST0497,P0028,1,0.05,1126.53,825.36,1070.2,244.84,East,Completed
ORD03386,2025-04-04,CUST0910,P0064,2,0.1,20038.07,13846.76,36068.53,8375.01,North,Completed
ORD06849,2025-04-04,CUST0553,P0047,2,0.1,1004.63,793.19,1808.33,221.95,East,Completed
ORD02412,2025-04-04,CUST0688,P0112,1,0.15,20043.19,13117.75,17036.71,3918.96,West,Completed
ORD03239,2025-04-04,CUST0574,P0093,2,0.0,10189.0,5911.08,20378.0,8555.84,East,Completed
ORD00826,2025-04-04,CUST0493,P0069,1,0.0,196.15,126.8,196.15,69.35,East,Completed
ORD02894,2025-04-04,CUST0092,P0173,4,0.05,4259.82,3133.66,16187.32,3652.68,West,Completed
ORD04479,2025-04-04,CUST0063,P0086,3,0.1,519.82,398.56,1403.51,207.83,North,Pending
ORD03146,2025-04-04,CUST0438,P0172,1,0.1,53066.45,36105.87,47759.8,11653.93,West,Completed
ORD02675,2025-04-04,CUST0649,P0129,2,0.0,43850.97,27932.89,87701.94,31836.16,East,Completed
ORD01289,2025-04-04,CUST0109,P0127,5,0.05,37425.34,27064.21,177770.36,42449.31,South,Completed
ORD04812,2025-04-04,CUST0021,P0098,2,0.0,15055.62,11767.46,30111.24,6576.32,North,Pending
ORD02764,2025-04-04,CUST0320,P0090,1,0.05,446.05,334.33,423.75,89.42,West,Completed
ORD03509,2025-04-05,CUST0159,P0042,1,0.0,10683.47,6548.45,10683.47,4135.02,East,Completed
ORD09089,2025-04-05,CUST0238,P0154,1,0.0,693.93,462.98,693.93,230.95,South,Pending
ORD03388,2025-04-05,CUST0796,P0019,5,0.05,27844.42,18931.51,132260.99,37603.44,South,Completed
ORD05355,2025-04-05,CUST0348,P0130,2,0.0,58219.77,46803.43,116439.54,22832.68,East,Completed
ORD02940,2025-04-05,CUST0228,P0003,2,0.05,15581.84,9713.54,29605.5,10178.42,South,Completed
ORD07727,2025-04-05,CUST0865,P0156,1,0.05,44665.09,34536.09,42431.84,7895.75,South,Completed
ORD09659,2025-04-05,CUST0183,P0065,1,0.0,21598.4,14583.7,21598.4,7014.7,South,Completed
ORD01909,2025-04-05,CUST0474,P0150,5,0.05,53462.03,36715.83,253944.64,70365.49,North,Completed
ORD07424,2025-04-05,CUST0886,P0084,1,0.0,52737.3,39276.81,52737.3,13460.49,East,Completed
ORD06734,2025-04-05,CUST0178,P0022,2,0.05,68945.25,50670.94,130995.98,29654.1,West,Completed
ORD06661,2025-04-05,CUST0012,P0138,1,0.0,30903.45,21958.56,30903.45,8944.89,East,Completed
ORD00534,2025-04-05,CUST0973,P0184,2,0.1,20719.38,13335.4,37294.88,10624.08,South,Completed
ORD06289,2025-04-05,CUST0743,P0077,1,0.0,50047.7,37709.36,50047.7,12338.34,North,Cancelled
ORD00616,2025-04-05,CUST0660,P0194,2,0.2,13118.34,8489.04,20989.34,4011.26,North,Completed
ORD03644,2025-04-06,CUST0845,P0190,1,0.1,2296.71,1653.27,2067.04,413.77,West,Completed
ORD02467,2025-04-06,CUST0012,P0160,3,0.0,680.29,502.6,2040.87,533.07,East,Completed
ORD07224,2025-04-06,CUST0348,P0076,3,0.15,20055.1,12211.29,51140.5,14506.63,East,Completed
ORD00314,2025-04-06,CUST0251,P0092,1,0.1,41737.72,32410.53,37563.95,5153.42,North,Completed
ORD08580,2025-04-06,CUST0181,P0093,2,0.05,10189.0,5911.08,19359.1,7536.94,East,Completed
ORD01858,2025-04-06,CUST0200,P0111,1,0.0,32818.12,23699.05,32818.12,9119.07,North,Completed
ORD03040,2025-04-06,CUST0106,P0001,2,0.05,796.95,617.19,1514.2,279.82,North,Completed
ORD03481,2025-04-06,CUST0326,P0148,3,0.15,15484.78,9786.06,39486.19,10128.01,North,Completed
ORD04374,2025-04-06,CUST0643,P0151,1,0.05,5830.9,4665.5,5539.36,873.86,South,Completed
ORD07671,2025-04-06,CUST0818,P0028,3,0.15,1126.53,825.36,2872.65,396.57,North,Completed
ORD03634,2025-04-06,CUST0073,P0067,1,0.1,5933.02,4559.02,5339.72,780.7,West,Completed
ORD01552,2025-04-06,CUST0992,P0081,1,0.1,11112.68,6733.47,10001.41,3267.94,East,Completed
ORD04030,2025-04-06,CUST0466,P0177,2,0.1,783.92,493.62,1411.06,423.82,South,Completed
ORD04006,2025-04-06,CUST0751,P0145,2,0.0,360.46,274.8,720.92,171.32,West,Completed
ORD00255,2025-04-06,CUST0586,P0050,2,0.1,8890.7,6907.47,16003.26,2188.32,North,Completed
ORD09360,2025-04-06,CUST0695,P0149,3,0.05,2427.19,1691.68,6917.49,1842.45,North,Cancelled
ORD00622,2025-04-06,CUST0522,P0056,3,0.05,312.97,191.98,891.96,316.02,East,Completed
ORD08590,2025-04-07,CUST0091,P0018,1,0.2,4596.19,2818.15,3676.95,858.8,North,Pending
ORD06926,2025-04-07,CUST0047,P0114,3,0.05,16683.02,10299.86,47546.61,16647.03,East,Completed
ORD04567,2025-04-07,CUST0996,P0072,3,0.15,28334.52,18780.23,72253.03,15912.34,South,Completed
ORD07499,2025-04-07,CUST0653,P0178,2,0.1,4042.35,3098.18,7276.23,1079.87,West,Completed
ORD06583,2025-04-07,CUST0008,P0160,3,0.0,680.29,502.6,2040.87,533.07,West,Completed
ORD04119,2025-04-07,CUST0280,P0118,1,0.15,36939.5,23012.67,31398.58,8385.91,South,Completed
ORD07202,2025-04-07,CUST0997,P0063,2,0.05,12786.65,8472.2,24294.64,7350.24,South,Completed
ORD02483,2025-04-07,CUST0360,P0134,3,0.1,34117.69,25387.96,92117.76,15953.88,West,Completed
ORD03200,2025-04-07,CUST0641,P0007,2,0.1,8223.62,4942.96,14802.52,4916.6,North,Cancelled
ORD09178,2025-04-07,CUST0556,P0178,2,0.05,4042.35,3098.18,7680.46,1484.1,North,Completed
ORD00139,2025-04-08,CUST0589,P0016,1,0.05,20196.29,11952.43,19186.48,7234.05,East,Completed
ORD04596,2025-04-08,CUST0232,P0105,1,0.15,17543.79,10886.17,14912.22,4026.05,East,Completed
ORD09566,2025-04-08,CUST0874,P0109,3,0.1,17118.52,11998.2,46220.0,10225.4,North,Completed
ORD00855,2025-04-08,CUST0587,P0155,1,0.1,9808.49,7104.6,8827.64,1723.04,North,Completed
ORD00005,2025-04-08,CUST0086,P0178,2,0.15,4042.35,3098.18,6872.0,675.64,West,Completed
ORD00165,2025-04-08,CUST0845,P0092,2,0.0,41737.72,32410.53,83475.44,18654.38,West,Pending
ORD04022,2025-04-08,CUST0218,P0197,1,0.15,15133.72,11886.63,12863.66,977.03,South,Completed
ORD08576,2025-04-08,CUST0617,P0123,2,0.0,77212.89,61788.48,154425.78,30848.82,South,Completed
ORD01356,2025-04-08,CUST0867,P0162,1,0.15,46811.03,27452.25,39789.38,12337.13,West,Completed
ORD02438,2025-04-08,CUST0733,P0162,1,0.05,46811.03,27452.25,44470.48,17018.23,South,Completed
ORD05402,2025-04-09,CUST0596,P0194,2,0.0,13118.34,8489.04,26236.68,9258.6,South,Completed
ORD07397,2025-04-09,CUST0778,P0096,3,0.0,22714.55,15565.72,68143.65,21446.49,East,Completed
ORD05321,2025-04-09,CUST0533,P0060,3,0.0,32036.99,25220.68,96110.97,20448.93,East,Completed
ORD01141,2025-04-09,CUST0727,P0117,2,0.0,62915.52,50890.59,125831.04,24049.86,East,Completed
ORD06955,2025-04-09,CUST0572,P0140,2,0.1,12142.58,7367.6,21856.64,7121.44,East,Completed
ORD00208,2025-04-09,CUST0068,P0172,2,0.0,53066.45,36105.87,106132.9,33921.16,North,Completed
ORD00133,2025-04-09,CUST0588,P0158,3,0.2,33125.35,22293.09,79500.84,12621.57,South,Completed
ORD02255,2025-04-09,CUST0738,P0160,1,0.2,680.29,502.6,544.23,41.63,South,Completed
ORD04315,2025-04-09,CUST0849,P0173,3,0.0,4259.82,3133.66,12779.46,3378.48,West,Completed
ORD07522,2025-04-09,CUST0134,P0126,4,0.15,41856.24,33581.85,142311.22,7983.82,East,Completed
ORD03760,2025-04-09,CUST0783,P0195,1,0.0,15240.21,11813.53,15240.21,3426.68,East,Completed
ORD00514,2025-04-09,CUST0552,P0057,1,0.1,911.67,722.71,820.5,97.79,East,Completed
ORD02493,2025-04-09,CUST0180,P0103,4,0.0,585.19,454.75,2340.76,521.76,East,Completed
ORD06448,2025-04-09,CUST0421,P0186,1,0.05,36288.91,28203.52,34474.46,6270.94,North,Completed
ORD09375,2025-04-09,CUST0149,P0105,1,0.0,17543.79,10886.17,17543.79,6657.62,West,Completed
ORD01668,2025-04-10,CUST0759,P0062,1,0.15,7214.7,5874.11,6132.5,258.39,West,Completed
ORD03141,2025-04-10,CUST0461,P0120,1,0.0,57866.38,42176.37,57866.38,15690.01,West,Completed
ORD08391,2025-04-10,CUST0895,P0199,5,0.05,404.58,321.41,1921.76,314.71,East,Completed
ORD04377,2025-04-10,CUST0562,P0105,4,0.05,17543.79,10886.17,66666.4,23121.72,West,Completed
ORD02809,2025-04-10,CUST0447,P0187,3,0.05,184.91,120.68,526.99,164.95,South,Completed
ORD01325,2025-04-10,CUST0561,P0130,1,0.2,58219.77,46803.43,46575.82,-227.61,South,Completed
ORD04618,2025-04-10,CUST0832,P0051,1,0.15,57445.48,35926.8,48828.66,12901.86,South,Completed
ORD06979,2025-04-10,CUST0394,P0088,4,0.05,58121.47,37608.48,220861.59,70427.67,South,Completed
ORD06512,2025-04-10,CUST0676,P0125,3,0.15,3155.85,2083.96,8047.42,1795.54,South,Completed
ORD04233,2025-04-10,CUST0187,P0116,2,0.1,41570.44,24508.05,74826.79,25810.69,North,Completed
ORD09752,2025-04-10,CUST0307,P0174,2,0.1,46343.47,28863.63,83418.25,25690.99,West,Completed
ORD02254,2025-04-10,CUST0293,P0134,1,0.1,34117.69,25387.96,30705.92,5317.96,West,Completed
ORD04436,2025-04-10,CUST0759,P0164,2,0.05,8324.94,6438.05,15817.39,2941.29,West,Completed
ORD01052,2025-04-10,CUST0257,P0007,3,0.05,8223.62,4942.96,23437.32,8608.44,East,Completed
ORD06263,2025-04-10,CUST0182,P0063,2,0.0,12786.65,8472.2,25573.3,8628.9,North,Completed
ORD06794,2025-04-10,CUST0486,P0135,1,0.1,644.55,462.91,580.1,117.19,West,Completed
ORD08803,2025-04-10,CUST0520,P0080,2,0.1,67342.32,40846.14,121216.18,39523.9,East,Completed
ORD06501,2025-04-10,CUST0135,P0018,2,0.0,4596.19,2818.15,9192.38,3556.08,North,Completed
ORD07900,2025-04-11,CUST0976,P0020,3,0.0,14020.39,10682.55,42061.17,10013.52,East,Completed
ORD04732,2025-04-11,CUST0920,P0022,3,0.05,68945.25,50670.94,196493.96,44481.14,West,Completed
ORD07496,2025-04-11,CUST0588,P0083,2,0.1,374.27,289.15,673.69,95.39,South,Completed
ORD08488,2025-04-11,CUST0603,P0080,2,0.05,67342.32,40846.14,127950.41,46258.13,East,Completed
ORD01475,2025-04-11,CUST0845,P0111,2,0.05,32818.12,23699.05,62354.43,14956.33,West,Completed
ORD05360,2025-04-11,CUST0867,P0093,1,0.15,10189.0,5911.08,8660.65,2749.57,West,Completed
ORD07852,2025-04-11,CUST0855,P0127,3,0.1,37425.34,27064.21,101048.42,19855.79,East,Completed
ORD04503,2025-04-11,CUST0072,P0087,2,0.0,11879.48,8267.83,23758.96,7223.3,East,Completed
ORD07195,2025-04-11,CUST0325,P0109,5,0.15,17118.52,11998.2,72753.71,12762.71,North,Completed
ORD06877,2025-04-11,CUST0063,P0095,2,0.1,9513.49,6495.4,17124.28,4133.48,North,Completed
ORD05538,2025-04-11,CUST0609,P0187,1,0.1,184.91,120.68,166.42,45.74,North,Completed
ORD08468,2025-04-12,CUST0613,P0042,1,0.1,10683.47,6548.45,9615.12,3066.67,West,Completed
ORD09255,2025-04-12,CUST0544,P0101,2,0.0,51632.3,38843.18,103264.6,25578.24,East,Completed
ORD06807,2025-04-12,CUST0396,P0194,2,0.15,13118.34,8489.04,22301.18,5323.1,West,Completed
ORD04921,2025-04-12,CUST0813,P0038,1,0.1,25137.53,20080.78,22623.78,2543.0,East,Completed
ORD01282,2025-04-12,CUST0577,P0083,1,0.05,374.27,289.15,355.56,66.41,West,Completed
ORD04113,2025-04-12,CUST0051,P0117,2,0.0,62915.52,50890.59,125831.04,24049.86,West,Completed
ORD00565,2025-04-12,CUST0758,P0112,1,0.2,20043.19,13117.75,16034.55,2916.8,West,Completed
ORD08510,2025-04-12,CUST0881,P0057,2,0.15,911.67,722.71,1549.84,104.42,East,Completed
ORD05871,2025-04-12,CUST0354,P0049,2,0.0,56396.41,44202.58,112792.82,24387.66,West,Completed
ORD00223,2025-04-12,CUST0524,P0108,1,0.0,673.74,534.39,673.74,139.35,East,Completed
ORD01222,2025-04-12,CUST0207,P0042,3,0.15,10683.47,6548.45,27242.85,7597.5,South,Completed
ORD06402,2025-04-12,CUST0816,P0062,1,0.05,7214.7,5874.11,6853.96,979.85,East,Completed
ORD02950,2025-04-13,CUST0732,P0138,4,0.0,30903.45,21958.56,123613.8,35779.56,East,Completed
ORD05785,2025-04-13,CUST0852,P0121,1,0.05,975.23,645.82,926.47,280.65,North,Completed
ORD09601,2025-04-13,CUST0939,P0151,1,0.2,5830.9,4665.5,4664.72,-0.78,North,Completed
ORD07208,2025-04-13,CUST0475,P0127,1,0.1,37425.34,27064.21,33682.81,6618.6,West,Completed
ORD00771,2025-04-13,CUST0152,P0199,3,0.0,404.58,321.41,1213.74,249.51,South,Completed
ORD09213,2025-04-13,CUST0625,P0183,1,0.0,66902.29,49511.88,66902.29,17390.41,West,Completed
ORD00403,2025-04-13,CUST0206,P0153,2,0.15,318.53,240.18,541.5,61.14,East,Completed
ORD00700,2025-04-13,CUST0380,P0167,2,0.0,7469.0,4701.25,14938.0,5535.5,East,Cancelled
ORD01557,2025-04-13,CUST0896,P0065,3,0.1,21598.4,14583.7,58315.68,14564.58,South,Completed
ORD05042,2025-04-13,CUST0561,P0093,1,0.0,10189.0,5911.08,10189.0,4277.92,South,Completed
ORD03591,2025-04-14,CUST0963,P0091,1,0.15,49350.46,32483.04,41947.89,9464.85,South,Completed
ORD01907,2025-04-14,CUST0528,P0053,3,0.05,422.63,329.18,1204.5,216.96,South,Completed
ORD01168,2025-04-14,CUST0314,P0148,3,0.15,15484.78,9786.06,39486.19,10128.01,East,Completed
ORD03213,2025-04-14,CUST0146,P0185,2,0.0,76508.26,54062.35,153016.52,44891.82,West,Completed
ORD05571,2025-04-14,CUST0855,P0102,2,0.1,4149.23,2427.22,7468.61,2614.17,East,Completed
ORD00023,2025-04-14,CUST0070,P0047,3,0.1,1004.63,793.19,2712.5,332.93,East,Completed
ORD09407,2025-04-14,CUST0934,P0021,2,0.2,6878.25,5112.71,11005.2,779.78,East,Completed
ORD03304,2025-04-14,CUST0893,P0134,2,0.05,34117.69,25387.96,64823.61,14047.69,North,Completed
ORD08878,2025-04-14,CUST0076,P0037,1,0.1,58358.81,45854.58,52522.93,6668.35,South,Completed
ORD04778,2025-04-14,CUST0383,P0089,1,0.15,74892.61,50603.0,63658.72,13055.72,North,Completed
ORD02384,2025-04-14,CUST0785,P0031,3,0.15,12553.48,9544.5,32011.37,3377.87,East,Completed
ORD00940,2025-04-14,CUST0862,P0020,1,0.0,14020.39,10682.55,14020.39,3337.84,West,Completed
ORD02574,2025-04-14,CUST0999,P0183,1,0.1,66902.29,49511.88,60212.06,10700.18,North,Cancelled
ORD07589,2025-04-14,CUST0133,P0041,3,0.1,4003.54,2383.24,10809.56,3659.84,South,Completed
ORD06066,2025-04-14,CUST0540,P0102,2,0.05,4149.23,2427.22,7883.54,3029.1,West,Completed
ORD09282,2025-04-14,CUST0234,P0042,4,0.05,10683.47,6548.45,40597.19,14403.39,South,Completed
ORD02298,2025-04-14,CUST0874,P0032,2,0.1,39614.35,24714.41,71305.83,21877.01,North,Completed
ORD00075,2025-04-15,CUST0402,P0023,1,0.0,29957.89,23747.89,29957.89,6210.0,North,Completed
ORD03093,2025-04-15,CUST0914,P0138,1,0.15,30903.45,21958.56,26267.93,4309.37,East,Completed
ORD08138,2025-04-15,CUST0939,P0048,4,0.1,1114.29,876.19,4011.44,506.68,North,Completed
ORD00307,2025-04-15,CUST0746,P0185,1,0.1,76508.26,54062.35,68857.43,14795.08,East,Completed
ORD05172,2025-04-15,CUST0842,P0035,1,0.05,56932.8,34147.01,54086.16,19939.15,North,Completed
ORD07878,2025-04-15,CUST0360,P0187,4,0.0,184.91,120.68,739.64,256.92,West,Pending
ORD01001,2025-04-15,CUST0615,P0096,1,0.0,22714.55,15565.72,22714.55,7148.83,West,Completed
ORD06076,2025-04-15,CUST0641,P0170,1,0.1,750.66,462.97,675.59,212.62,North,Completed
ORD07238,2025-04-15,CUST0913,P0023,1,0.0,29957.89,23747.89,29957.89,6210.0,North,Cancelled
ORD01899,2025-04-15,CUST0305,P0058,3,0.05,7347.4,4878.31,20940.09,6305.16,East,Completed
ORD01233,2025-04-15,CUST0299,P0062,3,0.2,7214.7,5874.11,17315.28,-307.05,North,Completed
ORD03619,2025-04-15,CUST0870,P0041,5,0.1,4003.54,2383.24,18015.93,6099.73,West,Completed
ORD03360,2025-04-15,CUST0110,P0106,1,0.15,526.46,370.01,447.49,77.48,West,Completed
ORD03548,2025-04-15,CUST0132,P0114,2,0.0,16683.02,10299.86,33366.04,12766.32,South,Completed
ORD02427,2025-04-15,CUST0864,P0180,2,0.05,23838.69,16889.32,45293.51,11514.87,South,Completed
ORD09015,2025-04-16,CUST0605,P0102,4,0.15,4149.23,2427.22,14107.38,4398.5,West,Completed
ORD09032,2025-04-16,CUST0071,P0106,1,0.0,526.46,370.01,526.46,156.45,West,Completed
ORD07649,2025-04-16,CUST0982,P0199,3,0.0,404.58,321.41,1213.74,249.51,East,Completed
ORD03927,2025-04-16,CUST0575,P0101,3,0.1,51632.3,38843.18,139407.21,22877.67,South,Completed
ORD07097,2025-04-16,CUST0712,P0044,3,0.1,59463.82,38619.72,160552.31,44693.15,West,Completed
ORD00754,2025-04-16,CUST0231,P0052,1,0.1,7440.54,4865.29,6696.49,1831.2,South,Completed
ORD09380,2025-04-16,CUST0877,P0037,5,0.15,58358.81,45854.58,248024.94,18752.04,East,Completed
ORD02516,2025-04-16,CUST0874,P0108,1,0.1,673.74,534.39,606.37,71.98,North,Completed
ORD06358,2025-04-16,CUST0492,P0184,1,0.05,20719.38,13335.4,19683.41,6348.01,South,Completed
ORD07453,2025-04-16,CUST0303,P0142,1,0.2,4782.08,3282.92,3825.66,542.74,West,Completed
ORD02686,2025-04-16,CUST0788,P0135,3,0.05,644.55,462.91,1836.97,448.24,West,Completed
ORD02157,2025-04-16,CUST0968,P0055,1,0.05,6422.29,4812.56,6101.18,1288.62,South,Completed
ORD02238,2025-04-16,CUST0309,P0111,1,0.05,32818.12,23699.05,31177.21,7478.16,South,Completed
ORD02441,2025-04-16,CUST0444,P0018,2,0.1,4596.19,2818.15,8273.14,2636.84,South,Completed
ORD01205,2025-04-16,CUST0922,P0050,1,0.0,8890.7,6907.47,8890.7,1983.23,West,Completed
ORD07826,2025-04-16,CUST0502,P0056,1,0.0,312.97,191.98,312.97,120.99,South,Completed
ORD04995,2025-04-16,CUST0377,P0100,3,0.0,36262.87,22462.27,108788.61,41401.8,South,Completed
ORD00450,2025-04-16,CUST0069,P0165,1,0.05,728.57,514.38,692.14,177.76,West,Completed
ORD04201,2025-04-16,CUST0785,P0129,1,0.1,43850.97,27932.89,39465.87,11532.98,East,Completed
ORD02074,2025-04-16,CUST0396,P0022,1,0.05,68945.25,50670.94,65497.99,14827.05,West,Completed
ORD01628,2025-04-16,CUST0974,P0149,1,0.1,2427.19,1691.68,2184.47,492.79,South,Completed
ORD07872,2025-04-17,CUST0124,P0182,2,0.15,15590.28,12172.38,26503.48,2158.72,North,Completed
ORD06750,2025-04-17,CUST0325,P0188,3,0.1,5272.37,3130.49,14235.4,4843.93,North,Completed
ORD04755,2025-04-17,CUST0965,P0015,2,0.05,18890.43,14292.88,35891.82,7306.06,North,Completed
ORD05598,2025-04-17,CUST0356,P0179,4,0.05,12818.17,8758.44,48709.05,13675.29,West,Completed
ORD03154,2025-04-17,CUST0587,P0085,3,0.15,73872.61,56554.21,188375.16,18712.53,North,Completed
ORD03474,2025-04-17,CUST0115,P0056,1,0.0,312.97,191.98,312.97,120.99,North,Completed
ORD00967,2025-04-17,CUST0637,P0106,2,0.1,526.46,370.01,947.63,207.61,North,Completed
ORD07571,2025-04-17,CUST0520,P0193,1,0.0,8422.11,6102.6,8422.11,2319.51,East,Completed
ORD02265,2025-04-17,CUST0462,P0191,4,0.05,8442.75,6441.23,32082.45,6317.53,North,Completed
ORD08120,2025-04-17,CUST0536,P0151,3,0.0,5830.9,4665.5,17492.7,3496.2,East,Completed
ORD09116,2025-04-17,CUST0330,P0191,3,0.1,8442.75,6441.23,22795.42,3471.73,West,Completed
ORD02381,2025-04-18,CUST0552,P0137,3,0.05,3327.18,2091.19,9482.46,3208.89,East,Completed
ORD06763,2025-04-18,CUST0969,P0025,2,0.05,49570.32,37427.29,94183.61,19329.03,East,Completed
ORD04637,2025-04-18,CUST0388,P0099,1,0.0,908.9,743.94,908.9,164.96,East,Completed
ORD00511,2025-04-18,CUST0277,P0113,1,0.05,26426.25,19479.69,25104.94,5625.25,West,Completed
ORD02711,2025-04-18,CUST0118,P0024,1,0.0,792.84,470.21,792.84,322.63,North,Completed
ORD08926,2025-04-18,CUST0899,P0005,1,0.0,759.62,541.79,759.62,217.83,South,Completed
ORD08973,2025-04-18,CUST0029,P0158,1,0.0,33125.35,22293.09,33125.35,10832.26,North,Completed
ORD04353,2025-04-18,CUST0746,P0102,2,0.0,4149.23,2427.22,8298.46,3444.02,East,Completed
ORD08907,2025-04-18,CUST0930,P0031,4,0.1,12553.48,9544.5,45192.53,7014.53,West,Completed
ORD08669,2025-04-18,CUST0006,P0123,3,0.05,77212.89,61788.48,220056.74,34691.3,South,Completed
ORD06910,2025-04-18,CUST0794,P0017,1,0.1,17284.69,10596.05,15556.22,4960.17,West,Completed
ORD06392,2025-04-18,CUST0260,P0176,1,0.05,9388.62,6512.18,8919.19,2407.01,East,Completed
ORD04000,2025-04-18,CUST0725,P0031,1,0.05,12553.48,9544.5,11925.81,2381.31,South,Completed
ORD05510,2025-04-18,CUST0931,P0154,1,0.05,693.93,462.98,659.23,196.25,West,Completed
ORD00366,2025-04-18,CUST0420,P0086,2,0.1,519.82,398.56,935.68,138.56,South,Completed
ORD01942,2025-04-18,CUST0073,P0145,1,0.1,360.46,274.8,324.41,49.61,West,Pending
ORD01939,2025-04-19,CUST0743,P0078,1,0.0,66750.32,43644.61,66750.32,23105.71,North,Completed
ORD02907,2025-04-19,CUST0475,P0014,1,0.1,18597.52,13817.51,16737.77,2920.26,West,Completed
ORD02515,2025-04-19,CUST0231,P0154,2,0.05,693.93,462.98,1318.47,392.51,South,Completed
ORD01491,2025-04-19,CUST0767,P0086,4,0.2,519.82,398.56,1663.42,69.18,West,Completed
ORD03050,2025-04-19,CUST0170,P0045,2,0.1,2217.01,1355.93,3990.62,1278.76,West,Completed
ORD02890,2025-04-19,CUST0627,P0001,1,0.05,796.95,617.19,757.1,139.91,West,Completed
ORD06999,2025-04-19,CUST0001,P0138,1,0.05,30903.45,21958.56,29358.28,7399.72,West,Completed
ORD03188,2025-04-19,CUST0849,P0005,1,0.0,759.62,541.79,759.62,217.83,West,Completed
ORD05546,2025-04-19,CUST0705,P0079,1,0.05,409.51,310.64,389.03,78.39,West,Pending
ORD06604,2025-04-19,CUST0793,P0183,3,0.15,66902.29,49511.88,170600.84,22065.2,South,Completed
ORD09980,2025-04-19,CUST0560,P0042,2,0.15,10683.47,6548.45,18161.9,5065.0,West,Completed
ORD04708,2025-04-19,CUST0479,P0031,2,0.0,12553.48,9544.5,25106.96,6017.96,North,Completed
ORD02021,2025-04-19,CUST0543,P0032,1,0.0,39614.35,24714.41,39614.35,14899.94,East,Completed
ORD09006,2025-04-19,CUST0497,P0061,1,0.0,49224.25,33194.34,49224.25,16029.91,East,Completed
ORD08978,2025-04-19,CUST0791,P0106,3,0.0,526.46,370.01,1579.38,469.35,East,Pending
ORD09656,2025-04-20,CUST0189,P0144,4,0.15,501.46,362.98,1704.96,253.04,North,Completed
ORD07415,2025-04-20,CUST0942,P0168,1,0.05,1780.85,1042.33,1691.81,649.48,South,Completed
ORD02492,2025-04-20,CUST0845,P0072,5,0.1,28334.52,18780.23,127505.34,33604.19,West,Completed
ORD02835,2025-04-20,CUST0313,P0085,1,0.2,73872.61,56554.21,59098.09,2543.88,North,Completed
ORD07534,2025-04-20,CUST0013,P0063,2,0.1,12786.65,8472.2,23015.97,6071.57,East,Completed
ORD02352,2025-04-20,CUST0258,P0003,4,0.0,15581.84,9713.54,62327.36,23473.2,North,Completed
